Symbol,Date,High,Low,Open,Close,Volume,Marketcap
LTC,2013-04-29 23:59:59,4.57359981536865,4.22563982009888,4.36675977706909,4.38390016555786,0,75388963.842
LTC,2013-04-30 23:59:59,4.57238006591797,4.1689600944519,4.40352010726929,4.29649019241333,0,74020917.9127
LTC,2013-05-01 23:59:59,4.35686016082764,3.5202898979187,4.28953981399536,3.80100989341736,0,65604596.3778
LTC,2013-05-02 23:59:59,4.03929996490479,3.00716996192932,3.78001999855041,3.37197995185852,0,58287978.8404
LTC,2013-05-03 23:59:59,3.45360994338989,2.39594006538391,3.39043998718262,3.04490995407104,0,52694847.0708
LTC,2013-05-04 23:59:59,3.63827991485596,2.89525008201599,3.0322699546814,3.4796199798584,0,60290867.7155
LTC,2013-05-05 23:59:59,3.69246006011963,3.34606003761291,3.49312996864319,3.5908899307251,0,62298185.4291
LTC,2013-05-06 23:59:59,3.78101992607117,3.11601996421814,3.59421992301941,3.37124991416931,0,58594361.235
LTC,2013-05-07 23:59:59,3.40671992301941,2.93979001045227,3.3708701133728,3.33274006843567,0,58051265.0352
LTC,2013-05-08 23:59:59,3.49112010002136,3.28362011909485,3.28362011909485,3.40924000740051,0,59508216.0152
LTC,2013-05-09 23:59:59,3.44168996810913,3.29485011100769,3.39939999580383,3.41615009307861,0,59755569.092
LTC,2013-05-10 23:59:59,3.63163995742798,3.36718988418579,3.40652990341187,3.44334006309509,0,60358926.6612
LTC,2013-05-11 23:59:59,3.47980999946594,3.3006100654602,3.46038007736206,3.34895992279053,0,58809512.5488
LTC,2013-05-12 23:59:59,3.4222400188446,3.21586990356445,3.36280989646912,3.26944994926453,0,57513319.9785
LTC,2013-05-13 23:59:59,3.37343001365662,3.19895005226135,3.26089000701904,3.27983999252319,0,57790879.1952
LTC,2013-05-14 23:59:59,3.33185005187988,2.7771999835968,3.28100991249084,2.82430005073547,0,49847567.579
LTC,2013-05-15 23:59:59,3.03582000732422,2.63925004005432,2.82399010658264,2.93545007705688,0,51891652.211
LTC,2013-05-16 23:59:59,2.96766996383667,2.68511009216309,2.9297399520874,2.91912007331848,0,51685880.3376
LTC,2013-05-17 23:59:59,3.33533000946045,2.87076997756958,2.89141988754272,3.18608999252319,0,56498073.7257
LTC,2013-05-18 23:59:59,3.36374998092651,3.13088011741638,3.19864988327026,3.29492998123169,0,58518793.7122
LTC,2013-05-19 23:59:59,3.41230988502502,3.18788003921509,3.30205011367798,3.30348992347717,0,58760676.4145
LTC,2013-05-20 23:59:59,3.32333993911743,3.15004992485046,3.3148500919342,3.18176007270813,0,56682748.951
LTC,2013-05-21 23:59:59,3.21597003936768,3.04091000556946,3.19325995445251,3.08675003051758,0,55073034.1595
LTC,2013-05-22 23:59:59,3.13528990745544,3.03118991851807,3.09190988540649,3.12075996398926,0,55766901.417
LTC,2013-05-23 23:59:59,3.18646001815796,3.09079003334045,3.1185200214386,3.18144011497498,0,56949220.3738
