Symbol,Date,High,Low,Open,Close,Volume,Marketcap
XRP,2013-08-05 23:59:59,0.005979840178043,0.005612660199404,0.005874780006707,0.005612660199404,0,43879157.32
XRP,2013-08-06 23:59:59,0.005661020055413,0.004628609865904,0.005636760033667,0.004680419806391,0,36591007.7403
XRP,2013-08-07 23:59:59,0.004682019818574,0.00433260994032,0.004669229965657,0.004417319782078,0,34534120.936
XRP,2013-08-08 23:59:59,0.004424029961228,0.004175289999694,0.004396650008857,0.004254170227796,0,33258632.2164
XRP,2013-08-09 23:59:59,0.004366680048406,0.004252680111676,0.00425725011155,0.004291119985282,0,33547503.2442
XRP,2013-08-10 23:59:59,0.004366499837488,0.004278580192477,0.004291119985282,0.004313820041716,0,33724969.3425
XRP,2013-08-11 23:59:59,0.004420610144734,0.004300270229578,0.004313820041716,0.004415320232511,0,34518485.1564
XRP,2013-08-12 23:59:59,0.004520180169493,0.004358979873359,0.004414369817823,0.004448540043086,0,34778195.4553
XRP,2013-08-13 23:59:59,0.004463320132345,0.004171309992671,0.004463320132345,0.004245430231094,0,33190303.8597
XRP,2013-08-14 23:59:59,0.004267049953341,0.003785389941186,0.004267049953341,0.003788419999182,0,29617450.0458
XRP,2013-08-15 23:59:59,0.00380362989381,0.003066950011998,0.003788100089878,0.003091969992965,0,24172680.7002
XRP,2013-08-16 23:59:59,0.003162279957905,0.002874870086089,0.003081730101258,0.003133520018309,0,24497514.021
XRP,2013-08-17 23:59:59,0.005683499854058,0.003138110041618,0.003138110041618,0.00567100988701,0,44335331.1893
XRP,2013-08-18 23:59:59,0.0062633799389,0.005585270002484,0.005686730146408,0.005617440212518,0,43916526.8332
XRP,2013-08-19 23:59:59,0.005838669836521,0.005223390180618,0.005586959887296,0.005260409787297,0,41125305.6407
XRP,2013-08-20 23:59:59,0.006157769821584,0.005308870226145,0.00537627004087,0.006098050158471,0,47673882.8461
XRP,2013-08-21 23:59:59,0.006348799914122,0.00594996009022,0.006098300218582,0.006130650173873,0,47928746.0533
XRP,2013-08-22 23:59:59,0.006138110067695,0.005142719950527,0.006130650173873,0.005142719950527,0,40205218.1911
XRP,2013-08-23 23:59:59,0.005232479888946,0.004919049795717,0.005178799852729,0.00513859000057,0,40172930.3063
XRP,2013-08-24 23:59:59,0.00560281984508,0.005125539842993,0.005138980224729,0.005545990075916,0,43357938.6075
XRP,2013-08-25 23:59:59,0.006147670093924,0.005518619902432,0.005525540094823,0.006103890016675,0,47719539.3225
XRP,2013-08-26 23:59:59,0.006506899837404,0.006065050140023,0.006103890016675,0.006416920106858,0,50166773.3641
XRP,2013-08-27 23:59:59,0.006935940124094,0.006373450160027,0.006468399893492,0.006452039815485,0,50441337.6536
XRP,2013-08-28 23:59:59,0.006462770048529,0.006066130008549,0.006451029796153,0.006245969794691,0,48830305.1041
XRP,2013-08-29 23:59:59,0.006245819851756,0.00575648015365,0.006245819851756,0.005762599874288,0,45051371.7154
XRP,2013-08-30 23:59:59,0.006264479830861,0.005610390100628,0.005760420113802,0.005930339917541,0,46362744.5491
XRP,2013-08-31 23:59:59,0.006080930121243,0.005576020106673,0.005912569817156,0.005631779786199,0,44028635.3728
XRP,2013-09-01 23:59:59,0.005871950183064,0.005573939997703,0.005623039789498,0.005786700174212,0,45239782.8594
XRP,2013-09-02 23:59:59,0.006115199998021,0.005506699904799,0.005798830185086,0.005527860019356,0,43216200.2656
XRP,2013-09-03 23:59:59,0.005692630074918,0.005404919851571,0.005518089979887,0.005669829901308,0,44326106.0794
XRP,2013-09-04 23:59:59,0.006276320200413,0.005507490132004,0.005659880116582,0.005694990046322,0,44522804.1865
XRP,2013-09-05 23:59:59,0.005991079844534,0.005474360194057,0.005695890169591,0.005714749917388,0,44677285.6888
XRP,2013-09-06 23:59:59,0.006150760222226,0.005627399776131,0.005717469844967,0.005865559913218,0,45856301.6484
XRP,2013-09-07 23:59:59,0.006270170211792,0.005831589922309,0.005852759815753,0.006172969937325,0,48259599.1493
XRP,2013-09-08 23:59:59,0.006303580012172,0.006119760219008,0.006171979941428,0.006183039862663,0,48338325.2995
XRP,2013-09-09 23:59:59,0.006551759783179,0.006079140119255,0.006193209905177,0.006270010024309,0,49018247.1747
XRP,2013-09-10 23:59:59,0.006331829819828,0.005807360168546,0.006277900189161,0.005807819776237,0,45404896.6918
XRP,2013-09-11 23:59:59,0.006392899900675,0.00569779984653,0.005806900095195,0.006273230072111,0,49043420.7799
XRP,2013-09-12 23:59:59,0.006441540084779,0.006007609888911,0.006287150084972,0.006348629947752,0,49632889.6702
XRP,2013-09-13 23:59:59,0.00671972008422,0.006316469982266,0.006334320176393,0.006513109896332,0,50918776.1832
XRP,2013-09-14 23:59:59,0.006550429854542,0.006287959869951,0.006514559965581,0.006339840125293,0,49564170.4189
XRP,2013-09-15 23:59:59,0.006516479887068,0.006348669994622,0.006348669994622,0.006471769884229,0,50595584.6192
XRP,2013-09-16 23:59:59,0.007080140057951,0.006244230084121,0.006496089976281,0.007056159898639,0,55164281.2347
XRP,2013-09-17 23:59:59,0.009658199734986,0.007058400195092,0.007085979916155,0.009612930007279,0,75152827.3182
XRP,2013-09-18 23:59:59,0.010870999656618,0.009595080278814,0.009616579860449,0.010781900025904,0,84291705.9484
XRP,2013-09-19 23:59:59,0.011150600388646,0.010773699730635,0.010773699730635,0.010957799851894,0,85666872.7628
XRP,2013-09-20 23:59:59,0.011142100207508,0.010084399953485,0.010962000116706,0.010113099589944,0,79063101.2555
XRP,2013-09-21 23:59:59,0.010122800245881,0.009642589837313,0.01010589953512,0.009700270369649,0,75835641.8126
XRP,2013-09-22 23:59:59,0.010551599785686,0.009689459577203,0.00973375979811,0.010406100191176,0,81353742.9645
XRP,2013-09-23 23:59:59,0.010698299854994,0.009994720108807,0.010394800454378,0.01000769995153,0,78239095.6714
XRP,2013-09-24 23:59:59,0.010466700419784,0.010008700191975,0.010015700012446,0.010448399931192,0,81684439.7027
XRP,2013-09-25 23:59:59,0.010728100314736,0.010432899929583,0.010459099896252,0.010432899929583,0,81563262.411
XRP,2013-09-26 23:59:59,0.012093599885702,0.010432099923492,0.010432099923492,0.011713399551809,0,91574070.2896
XRP,2013-09-27 23:59:59,0.014674499630928,0.011764500290156,0.011764500290156,0.014565999619663,0,113875382.71
XRP,2013-09-28 23:59:59,0.0149664003402,0.013780799694359,0.0149664003402,0.013835200108588,0,108162068.85
XRP,2013-09-29 23:59:59,0.014253499917686,0.012856500223279,0.013846999965608,0.012867799960077,0,100599042.265
XRP,2013-09-30 23:59:59,0.012849999591708,0.010542999953032,0.012849999591708,0.010932300239801,0,85467516.5731
XRP,2013-10-01 23:59:59,0.012447199784219,0.01051720045507,0.010905999690294,0.010528700426221,0,82312216.253
XRP,2013-10-02 23:59:59,0.010518399998546,0.0071458700113,0.010518399998546,0.007862269878387,0,61466360.3749
XRP,2013-10-03 23:59:59,0.009111690334976,0.007706869859248,0.007778729777783,0.009111690334976,0,71234188.2389
XRP,2013-10-04 23:59:59,0.010012499988079,0.008921589702368,0.008921589702368,0.009873139671981,0,77187120.421
XRP,2013-10-05 23:59:59,0.009750000201166,0.009119790047407,0.009675590321422,0.009487990289927,0,74176060.1676
XRP,2013-10-06 23:59:59,0.010599100030959,0.00947395991534,0.00947395991534,0.009819069877267,0,76764407.1199
XRP,2013-10-07 23:59:59,0.009668559767306,0.009197359904647,0.009668559767306,0.009239570237696,0,72233939.9855
XRP,2013-10-08 23:59:59,0.009748980402946,0.009113569743931,0.009225020185113,0.009450689889491,0,73884452.8784
XRP,2013-10-09 23:59:59,0.009746829979122,0.009391340427101,0.009439440444112,0.009663130156696,0,75545285.3858
XRP,2013-10-10 23:59:59,0.010114800184965,0.009621559642255,0.009661650285125,0.00986067019403,0,77089631.3353
