Symbol,Date,High,Low,Open,Close,Volume,Marketcap
ETH,2015-08-08 23:59:59,2.79881000518799,0.714725017547607,2.79376006126404,0.75332498550415,674188,45486894.2408
ETH,2015-08-09 23:59:59,0.879809975624085,0.629190981388092,0.706135988235474,0.701897025108337,532170,42399573.4991
ETH,2015-08-10 23:59:59,0.729853987693787,0.636546015739441,0.713989019393921,0.708447992801666,405283,42818364.3945
ETH,2015-08-11 23:59:59,1.13141000270844,0.663235008716583,0.708087027072907,1.06786000728607,1463100,64569288.4328
ETH,2015-08-12 23:59:59,1.28993999958038,0.883607983589172,1.0587500333786,1.21744000911713,2150620,73645010.9863
ETH,2015-08-13 23:59:59,1.96507000923157,1.17199003696442,1.22223997116089,1.82766997814178,4068680,110607191.674
ETH,2015-08-14 23:59:59,2.26187992095947,1.75475001335144,1.81092000007629,1.82787001132965,4637030,110672321.811
ETH,2015-08-15 23:59:59,1.87723994255066,1.57097995281219,1.80288994312286,1.68889999389648,2554360,102303608.467
ETH,2015-08-16 23:59:59,1.69524002075195,1.08981001377106,1.68435001373291,1.56603002548218,3550790,94901005.3503
ETH,2015-08-17 23:59:59,1.58118999004364,1.18534004688263,1.58118999004364,1.20360994338989,1942830,87295366.5007
ETH,2015-08-18 23:59:59,1.33115994930267,1.08704996109009,1.21529996395111,1.08704996109009,1485680,78868413.078
ETH,2015-08-19 23:59:59,1.31798994541168,1.16692996025085,1.16692996025085,1.25885999202728,1486240,91366391.4393
ETH,2015-08-20 23:59:59,1.5333000421524,1.24832999706268,1.25118005275726,1.46492004394531,2843760,106351420.178
ETH,2015-08-21 23:59:59,1.55641996860504,1.35280001163483,1.47751998901367,1.39529001712799,2020970,101331855.597
ETH,2015-08-22 23:59:59,1.47641003131866,1.35267996788025,1.39628994464874,1.37923002243042,948310,100201825.662
ETH,2015-08-23 23:59:59,1.40970003604889,1.29777002334595,1.375,1.35258996486664,1589300,98300351.3461
ETH,2015-08-24 23:59:59,1.36277997493744,1.23126995563507,1.34558999538422,1.23126995563507,924920,89515256.5525
ETH,2015-08-25 23:59:59,1.24181997776032,1.12864995002747,1.22861003875732,1.14019000530243,1307180,82922632.9052
ETH,2015-08-26 23:59:59,1.20247995853424,1.06183004379272,1.13278996944428,1.15998005867004,1056750,84390923.5384
ETH,2015-08-27 23:59:59,1.18883001804352,1.13729000091553,1.1698100566864,1.14769995212555,686662,83524585.3858
ETH,2015-08-28 23:59:59,1.20779001712799,1.12049996852875,1.14766001701355,1.1913800239563,721872,86731076.6374
ETH,2015-08-29 23:59:59,1.20720994472504,1.14948999881744,1.19352996349335,1.18254995346069,375377,86113894.6912
ETH,2015-08-30 23:59:59,1.36799001693726,1.17060995101929,1.18298995494843,1.31927001476288,1337650,96097349.1063
ETH,2015-08-31 23:59:59,1.39614999294281,1.20100998878479,1.32138001918793,1.35824000835419,1447180,98963974.8992
ETH,2015-09-01 23:59:59,1.39274001121521,1.336629986763,1.35347998142242,1.35160994529724,778862,98507500.0511
ETH,2015-09-02 23:59:59,1.35491001605988,1.2646199464798,1.35157001018524,1.29479002952576,883769,94389544.2517
ETH,2015-09-03 23:59:59,1.30999004840851,1.21103000640869,1.2951899766922,1.26493000984192,702991,92234142.4838
ETH,2015-09-04 23:59:59,1.30252003669739,1.23680996894836,1.26493000984192,1.27441000938416,474391,92953700.9787
ETH,2015-09-05 23:59:59,1.34230005741119,1.2711900472641,1.28056001663208,1.33880996704102,448453,97683882.5429
ETH,2015-09-06 23:59:59,1.37363994121552,1.29425001144409,1.33800995349884,1.2958300113678,491968,94580163.7911
ETH,2015-09-07 23:59:59,1.30548000335693,1.23784995079041,1.29589998722076,1.24664998054504,489014,91020734.5517
ETH,2015-09-08 23:59:59,1.28237998485565,1.23061001300812,1.24664998054504,1.24242997169495,427892,90743242.4997
ETH,2015-09-09 23:59:59,1.26048004627228,1.20184004306793,1.23934996128082,1.20650994777679,366748,88150124.7109
ETH,2015-09-10 23:59:59,1.22157001495361,1.13615000247955,1.20761001110077,1.16577005386353,662782,85202731.6627
ETH,2015-09-11 23:59:59,1.16907000541687,0.940675020217896,1.16497004032135,0.982977986335754,1942600,71868264.5796
ETH,2015-09-12 23:59:59,1.11488997936249,0.969780027866364,0.987227976322174,1.03874003887177,772430,75971273.1522
ETH,2015-09-13 23:59:59,1.04270005226135,0.902831971645355,1.0417799949646,0.936003029346466,644138,68480586.7159
ETH,2015-09-14 23:59:59,0.949387013912201,0.871760010719299,0.940566003322601,0.875621974468231,741085,64084134.617
ETH,2015-09-15 23:59:59,1.04553997516632,0.875189006328583,0.875189006328583,0.944410026073456,703390,69141408.7519
ETH,2015-09-16 23:59:59,0.952697992324829,0.901638984680176,0.941977024078369,0.907175004482269,615593,66437873.289
ETH,2015-09-17 23:59:59,0.909204006195068,0.831131994724274,0.906865000724792,0.874230980873108,897940,64046215.9505
ETH,2015-09-18 23:59:59,0.888101994991303,0.833908021450043,0.87457400560379,0.853685021400452,484622,62561883.0773
ETH,2015-09-19 23:59:59,0.911882996559143,0.833783984184265,0.849602997303009,0.882390975952148,386988,64687991.9997
ETH,2015-09-20 23:59:59,0.947740972042084,0.873205006122589,0.88119101524353,0.938444972038269,508314,68822183.059
ETH,2015-09-21 23:59:59,0.957325994968414,0.878301024436951,0.941496014595032,0.919046998023987,424039,67422915.0922
ETH,2015-09-22 23:59:59,0.919336974620819,0.86522501707077,0.919336974620819,0.901795983314514,487914,66180153.1012
ETH,2015-09-23 23:59:59,0.908909976482391,0.885136008262634,0.903559982776642,0.893405973911285,200541,65587498.9815
ETH,2015-09-24 23:59:59,0.908571004867554,0.793460011482239,0.896795988082886,0.813610017299652,842505,59749887.5183
ETH,2015-09-25 23:59:59,0.82566499710083,0.712745010852814,0.820030987262726,0.736222982406616,903457,54085581.3072
ETH,2015-09-26 23:59:59,0.787544012069702,0.70932799577713,0.737630009651184,0.785964012145996,369620,57759115.3858
ETH,2015-09-27 23:59:59,0.79127699136734,0.719169020652771,0.79127699136734,0.720839023590088,413801,52990396.2203
ETH,2015-09-28 23:59:59,0.725677013397217,0.557061970233917,0.723715007305145,0.582885980606079,1320890,42863006.0965
ETH,2015-09-29 23:59:59,0.675830006599426,0.558345973491669,0.579414010047913,0.661145985126495,913992,48633258.7786
ETH,2015-09-30 23:59:59,0.746721982955933,0.635860979557037,0.661191999912262,0.738644003868103,619926,54351468.2396
ETH,2015-10-01 23:59:59,0.734306991100311,0.655906021595001,0.734306991100311,0.690214991569519,596084,50805918.9432
ETH,2015-10-02 23:59:59,0.691120028495789,0.654604971408844,0.683731973171234,0.678574025630951,219318,49966501.6492
ETH,2015-10-03 23:59:59,0.709204018115997,0.675481975078583,0.678782999515533,0.68717098236084,163326,50616971.5371
ETH,2015-10-04 23:59:59,0.693126022815704,0.660715997219086,0.686343014240265,0.668379008769989,103497,49249082.5282
ETH,2015-10-05 23:59:59,0.674437999725342,0.624450027942658,0.6667839884758,0.628642976284027,234263,46336892.3718
ETH,2015-10-06 23:59:59,0.65394401550293,0.606230020523071,0.622218012809753,0.650645017623901,262674,47974297.647
ETH,2015-10-07 23:59:59,0.656301021575928,0.602423012256622,0.650515019893646,0.609387993812561,218327,44947526.8207
ETH,2015-10-08 23:59:59,0.633138000965118,0.591970980167389,0.609501004219055,0.621716022491455,310266,45872836.6492
ETH,2015-10-09 23:59:59,0.692296028137207,0.6321160197258,0.655084013938904,0.650627970695496,386420,48022036.4668
ETH,2015-10-10 23:59:59,0.649021983146668,0.624373972415924,0.641187012195587,0.627857029438019,141555,46356710.6017
ETH,2015-10-11 23:59:59,0.639505982398987,0.618335008621216,0.627461016178131,0.634962975978851,102128,46897253.1371
ETH,2015-10-12 23:59:59,0.657788991928101,0.626030027866364,0.63451498746872,0.626030027866364,109567,46253823.0733
ETH,2015-10-13 23:59:59,0.630240023136139,0.599214017391205,0.627942979335785,0.607654988765717,303044,44911717.5497
ETH,2015-10-14 23:59:59,0.612240016460419,0.483974009752274,0.612240016460419,0.522967994213104,971664,38665409.2353
ETH,2015-10-15 23:59:59,0.572713971138001,0.514729976654053,0.523277997970581,0.561878025531769,371022,41556025.1831
ETH,2015-10-16 23:59:59,0.56886100769043,0.522532999515533,0.56259298324585,0.536494970321655,249891,39691829.0675
ETH,2015-10-17 23:59:59,0.563459992408752,0.526961028575897,0.534116983413696,0.547177970409393,313860,40496031.2139
ETH,2015-10-18 23:59:59,0.552233994007111,0.512861013412476,0.547913014888763,0.517733991146088,133690,38329701.7663
ETH,2015-10-19 23:59:59,0.521546006202698,0.480993986129761,0.517620980739594,0.489013999700546,243742,36215624.0027
